2620,what hospitals are nearby?,there is one hospital nearby called stanford express care. do you need the address?
2621,yes.,its address is 214 el camino real. do you want me to set the gps to go there?
2622,"yes please, thanks.","you're welcome, glad i could help. "
2623,what hospitals are nearby?,there is one hospital nearby called stanford express care. do you need the address?
2624,yes.,its address is 214 el camino real. do you want me to set the gps to go there?
2625,"yes please, thanks.","you're welcome, glad i could help. "
2626,what hospitals are nearby?,there is one hospital nearby called stanford express care. do you need the address?
2627,yes.,its address is 214 el camino real. do you want me to set the gps to go there?
2628,"yes please, thanks.","you're welcome, glad i could help. "
2629,what hospitals are nearby?,there is one hospital nearby called stanford express care. do you need the address?
2630,yes.,its address is 214 el camino real. do you want me to set the gps to go there?
2631,"yes please, thanks.","you're welcome, glad i could help. "
2632,what hospitals are nearby?,there is one hospital nearby called stanford express care. do you need the address?
2633,yes.,its address is 214 el camino real. do you want me to set the gps to go there?
2634,"yes please, thanks.","you're welcome, glad i could help. "
2635,what hospitals are nearby?,there is one hospital nearby called stanford express care. do you need the address?
2636,yes.,its address is 214 el camino real. do you want me to set the gps to go there?
2637,"yes please, thanks.","you're welcome, glad i could help. "
2638,set reminder for laboratory request on this month on the 12th,"okay, what time should i set your reminder?"
2639,set reminder for laboratory request on this month on the 12th,"okay, what time should i set your reminder?"
2640,"when, where, and what time is my meeting, and who will be there?",your meeting to discuss the merger with hr is on friday at 4 pm.
2641,okay and where is the meeting?,it's in conference room 100.
2642,"great, thank you!",no problem
2643,"when, where, and what time is my meeting, and who will be there?",your meeting to discuss the merger with hr is on friday at 4 pm.
2644,okay and where is the meeting?,it's in conference room 100.
2645,"great, thank you!",no problem
2646,"when, where, and what time is my meeting, and who will be there?",your meeting to discuss the merger with hr is on friday at 4 pm.
2647,okay and where is the meeting?,it's in conference room 100.
2648,"great, thank you!",no problem
2649,"when, where, and what time is my meeting, and who will be there?",your meeting to discuss the merger with hr is on friday at 4 pm.
2650,okay and where is the meeting?,it's in conference room 100.
2651,"great, thank you!",no problem
2652,"when, where, and what time is my meeting, and who will be there?",your meeting to discuss the merger with hr is on friday at 4 pm.
2653,okay and where is the meeting?,it's in conference room 100.
2654,"great, thank you!",no problem
2655,"when, where, and what time is my meeting, and who will be there?",your meeting to discuss the merger with hr is on friday at 4 pm.
2656,okay and where is the meeting?,it's in conference room 100.
2657,"great, thank you!",no problem
2658,"give me the agenda, date and time of my next meeting. ",the next meeting is scheduled for 5pm on friday with agenda of discussing dress code.
2659,"give me the agenda, date and time of my next meeting. ",the next meeting is scheduled for 5pm on friday with agenda of discussing dress code.
2660,will it be hot in grand rapids on friday?,"no, on saturday it will be blizzard in grand rapids"
2661,thank you.,you are very welcome
2662,will it be hot in grand rapids on friday?,"no, on saturday it will be blizzard in grand rapids"
2663,thank you.,you are very welcome
2664,will it be hot in grand rapids on friday?,"no, on saturday it will be blizzard in grand rapids"
2665,thank you.,you are very welcome
2666,will it be hot in grand rapids on friday?,"no, on saturday it will be blizzard in grand rapids"
2667,thank you.,you are very welcome
2668,what is the shortest route to home?,here is the shortest route to 56 cadwell street.
2669,sounds great thanks. ,no problem!
2670,what is the shortest route to home?,here is the shortest route to 56 cadwell street.
2671,sounds great thanks. ,no problem!
2672,what is the shortest route to home?,here is the shortest route to 56 cadwell street.
2673,sounds great thanks. ,no problem!
2674,what is the shortest route to home?,here is the shortest route to 56 cadwell street.
2675,sounds great thanks. ,no problem!
2676,remind me when i can get my lab results,what day are they expected to be in?
2677,remind me when i can get my lab results,what day are they expected to be in?
2678,tomorrow's forecast,what city can i tell you tomorrows forecast for?
2679,i need the forecast in alhambra for tomorrow please. ,"tomorrow it will be overcast in alhambra, with low of 30f, and high of 40f"
2680,thank you car!,you're welcome!
2681,tomorrow's forecast,what city can i tell you tomorrows forecast for?
2682,i need the forecast in alhambra for tomorrow please. ,"tomorrow it will be overcast in alhambra, with low of 30f, and high of 40f"
2683,thank you car!,you're welcome!
2684,tomorrow's forecast,what city can i tell you tomorrows forecast for?
2685,i need the forecast in alhambra for tomorrow please. ,"tomorrow it will be overcast in alhambra, with low of 30f, and high of 40f"
2686,thank you car!,you're welcome!
2687,tomorrow's forecast,what city can i tell you tomorrows forecast for?
2688,i need the forecast in alhambra for tomorrow please. ,"tomorrow it will be overcast in alhambra, with low of 30f, and high of 40f"
2689,thank you car!,you're welcome!
2690,tomorrow's forecast,what city can i tell you tomorrows forecast for?
